,Location,Newspaper,Date,Text,URL,Language,Nationality_1,Name_1,Name,Nickname,Nationality,Profession,Body,Height_1,Height_2,Age_1,Age,Instrument,Man,Woman,Women,Men,Men_final,Women_final,Height,Reward,Reward_converted,Reward_amount
241,Louisiane,The Louisiana Gazette,1810-09-10,"50 Dollars Reward
RAN AWAY from the subscriber about the 25th ultimo, a mulatto
man named Nathaniel, 20 years of age, 5 feet 8 inches
high, rather long visage, speaks English only, and talks very
bold, his dress cannot be described farther than that he has
an old great coat of a drab colour, and a short grey coat—it
is believed he has but few cloaths with him and these much
worn. He has been lately seen in the upper faubourg and in
the neighborhood of the Bayou St. John. It is probable he will
attempt to cross the lake and return to Kentucky from whence
he was brought last spring by Mr. Joseph Miller, of Bourbon
county.—The above reward with all reasonable charges will
be paid for securing him in any jail in this territory or delivering
him to Messrs. Kenner & Henderson.
Masters of vessels and others are cautioned against harboring
said run-away.
Samuel Elkins",https://www.marronnage.info/fr/document.php?id=12687,en,[],['named Nathaniel'],['nathaniel'],[],[],[],[],['5  8'],"[5, 8]",['20 '],[20],[],['man'],[],[],[],[1],[],[68],['50 dollars'],[1223],[50]
242,Louisiane,The Louisiana Gazette,1810-09-14,"25 Dollars Reward
RAN-AWAY yesterday from the subscriber a negro man named
NED USHER, he is a blacksmith by trade, about five feet
six inches high, speaks English and is something of a sailor
and will perhaps try to ship himself on board some vessel—he
wore white linen trowsers and check shirt when he went away
and has been only about four months in this country. The above
reward and reasonable charges will be paid for securing him
so that his master may get him again. Masters of vessels and
others are cautioned against harboring said fellow.
Phillipon, jun.",https://www.marronnage.info/fr/document.php?id=12688,en,[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],[],[],[1],[],[],['25 dollars'],[611],[25]
243,Louisiane,The Louisiana Gazette,1810-10-16,"40 Dollars Reward
ABSCONDED on the Morning of the 8th inst. a negro man named
JIM or JAMES a native of Norfolk ; about 5 feet 6 inches
high, full face, rather swelled from a tooth ache, light complexion
; having two or three of his foreteeth out, a remarkable
high breast and bowed legs and on the right one a sore. […]
G. W. Morgan",https://www.marronnage.info/fr/document.php?id=12689,en,['Norfolk'],[],[],[],['norfolk'],[],"['face', 'breast']",['5  6'],"[5, 6]",[],[],[],['man'],[],[],[],[1],[],[66],['40 dollars'],[978],[40]
244,Louisiane,The Louisiana Gazette,1810-10-17,"20 Dollars Reward
RAN-AWAY from St. Francisville, near the mouth of Bayou
Sarah, West-Florida, about the 6th inst. a negro man named
DAVE, twenty-seven years of age, five feet nine or ten inches
high, rather a down look when walking at leisure, of the usual
color ; has been bred to the house carpenter’s and joiner’s business,
and is a very good workman ; was hired to Fields & Pearce
when he went away. The above reward and all reasonable
charges will be paid to any one who will deliver the said fellow
to Messrs. Jedediah Smith & Co. St. Franciscville, Bayou Sarah,
or to Messrs. Postlethwait & Shipp, Natchez.
Horatio I. Offutt",https://www.marronnage.info/fr/document.php?id=12690,en,[],[],[],[],[],[],[],['five  nine'],"[5, 9]",['twenty-seven '],[27],[],['man'],[],[],[],[1],[],[69],['20 dollars'],[489],[20]
245,Louisiane,The Louisiana Gazette,1810-11-09,"20 Dollars Reward
RUN-AWAY from the plantation of the Subscribers, 10 leagues
above this city, on the 6th inst. a negro fellow by the name of
PHILIP, some times calls himself COLES. He formerly lived
at Natchez and was lately taken out of Jail. He is a plausible
spoken fellow, about 40 years old, 5 feet 7 or 8 inches high,
a little lame in one hand. Any person apprehending said runaway
securing him in any jail in this Territory, shall be entitled
to the above reward, will all reasonable charges.
Captains of vessels are particularly notified not to carry said
negro out of the territory, under penalty of incurring the utmost
rigor the law allows.
Kenner & Henderson.",https://www.marronnage.info/fr/document.php?id=12691,en,[],[],[],[],[],[],['hand'],['5  7'],"[5, 7]",['40 '],[40],[],[],[],[],[],[],[],[67],['20 dollars'],[489],[20]
246,Louisiane,The Louisiana Gazette,1810-11-20,"Twenty Dollars Reward
RAN-AWAY from the tow-line of the Schooner Mary, from
Baltimore, on Saturday the 17th inst. when at the English Turn,
two NEGRO MEN, to wit. DANIEL, a black full faced negro,
about 22 years old, 5 feet 7 inches high ; had on when he went
away, a red flannel shirt and a pair of sailors white linen pantaloons,
considerably torn and daubed with pitch—He sometimes
calls himself Phil. Barton Key, having formerly belonged
to a gentleman of that name in the state of Maryland.
The other is a bright yellow or quartroon named GEORGE,
about 26 years old, 5 feet 6 inches high, well set, down heavy
look, sunk eyes, and has a mark on his cheek which is whiter
than the other part of his skin, which on close examination appears
to resemble a bunch of grapes, and no beard growing on
said mark. He had on when he absconded, a blue Guinea short
coat with a white cape—no other part of his dress recollected.
The above reward will be paid to any person apprehending
the said negroes and lodging them in the jail of this city, or otherwise safely securing them, so that their master may get
possession of them, or ten dollars for either, and all reasonable
expences paid.
Masters of vessels are particuarly cautioned against receiving
on board, or harboring the said negroes, under the penalty of
being prosecuted with the utmost rigor of the law.
Flower & Faulkner.",https://www.marronnage.info/fr/document.php?id=12692,en,['Guinea'],['named GEORGE'],['george'],[],['guinea'],[],['eyes'],"['5  7', '5  6']","[5, 7, 5, 6]","['22 ', '26 ']","[22, 26]",[],[],[],[],['two NEGRO MEN'],[2],[],"[67, 66]","['twenty dollars', 'ten dollars']","[489, 244]","[20, 10]"
247,Louisiane,The Louisiana Gazette,1810-11-28,"Runaway commited to Jail
A NEGRO man named JAMES, about 23 years old, size five
feet (French measure,) has a scar on the forehead, born in Richmond
(Virginia) says that he belongs to Mr. Wm. Thompson
a Planter at Natchez, and has been absent from his master
about two months.
B. Puche, Jailor.",https://www.marronnage.info/fr/document.php?id=12693,en,[],['named JAMES'],['james'],[],[],[],['forehead'],[],[],['23 '],[23],[],['man'],[],[],[],[1],[],[],[],[],[]
248,Louisiane,The Louisiana Gazette,1810-12-06,"20 Dollars Reward
RAN-AWAY from the sugar plantation of Richard Butler &
Samuel McCutchon, on the night of the 25th ult. a negro man
named JOHN, about 30 years of age, yellow complexion, a
scar or two on his face, about 6 feet high, stout made. Had on
when he went away a red flannel shirt, an old pair of trowsers
and sundry other apparel not recollected. Ten dollars reward
will be paid if taken in the territory of Orleans, and twenty
if taken out of the territory, and all reasonable expences if
brought home or delivered to Messrs. Kenner & Henderson in
New-Orleans.
Masters of vessels and others are forbid harboring or taking off
said run-away at their peril.",https://www.marronnage.info/fr/document.php?id=12694,en,[],['named JOHN'],['john'],[],[],[],['face'],[],[],['30 '],[30],[],['man'],[],[],[],[1],[],[],"['20 dollars', 'ten dollars']","[489, 244]","[20, 10]"
249,Louisiane,Le Télégraphe,1811-10-05,"A NEGRO WENCH named Maria Joseph, Spanish born, about
30 years of age, black complexion, long visage, fine teeths, has
the inferior lip little turned up, black eye brows, about 5 feet
high, speaks French and a little English, but has the Spanish
accent, she went away from her mistress Adelaide Morel, w. of
c. about nine months ago. A reward of 10 dollars will be paid
on her delivery to the owner or in the jail.
September 24.",https://www.marronnage.info/fr/document.php?id=12736,en,[],['named Maria Joseph'],['maria joseph'],[],[],[],"['lip', 'eye']",[],[],['30 '],[30],[],[],['WENCH'],[],[],[],[1],[],['10 dollars'],[229],[10]
250,Louisiane,Le Télégraphe,1811-10-18,"WENT away on Wednesday of last week, a negro wench called
Venus about 25 years of age, 4 feet 8 inches high, yellowish
complexion ; she has carried with her all her clothes ; she came
from Charleston in one of Mr. Sagory’s vessels about 2 or 3
months ago. A generous reward will be given to any person
lodging her in jail or delivering her to her mistress Mary Morris,
Royal street, near la Belle Sophie’s house.
Sept. 28.",https://www.marronnage.info/fr/document.php?id=12737,en,[],[],[],[],[],[],[],['4  8'],"[4, 8]",['25 '],[25],[],[],['wench'],[],[],[],[1],[56],[],[],[]
251,Louisiane,Le Télégraphe,1811-11-01,"Runaway Negro in Jail.
A NEGRO MAN named NERO, born in Baltimore, five feet
one inch high, French measure, down look, black complexion,
having no distinctive marks, speaking English only, said negro
says he belongs to Mr. Beliot planter at Lafourche.
N. B. The said negro was found on board the ship CLIFTON,
captain Stafford fifteen days after her departure from the Balize
for Baltimore, and the said captain sent him back in the
ship Marmion, captain Merrick, who arrived in this port on the
19th inst., he has been lodged in the New-Orleans jail, until
such times as his master claims him.
BLAS PUCHE, Jailor.
November 1.",https://www.marronnage.info/fr/document.php?id=12738,en,[],['named NERO'],['nero'],[],[],[],[],[],[],[],[],[],['MAN'],[],[],[],[1],[],[],[],[],[]
252,Louisiane,Le Télégraphe,1811-11-01,"Ten Dollars Reward.
WILL be given for apprehending a negro man named DICK,
creole of Jamaica, 25 or 26 years old ; about 5 feet 5 inches
high, having red eyes. He formerly belonged to Mr. Hy Dukeylus.
The above reward will be given to any person bringing him to
Mr. Paillet, one of the syndics of the creditors of Henry Dukeylus.
October 30.",https://www.marronnage.info/fr/document.php?id=12739,en,[],['named DICK'],['dick'],[],[],[],['eyes'],['5  5'],"[5, 5]",['26 '],[26],[],['man'],[],[],[],[1],[],[65],['ten dollars'],[229],[10]
253,Louisiane,Le Télégraphe,1811-11-01,"Ten Dollars Reward
RAN AWAY from the plantation of Denis de la Ronde, a negro
fellow named HANDY, native of Africa, having been three or
four years in the States & in this territory about three months
only, he was bought of Mr. Bartan. He had on when he went
off, a pair of blue cottonade pantaloons a white shirt and a new
blanket coat. He has several country marks in his face. The
above reward will be given to any person bringing him back to
his master, or lodging him in prison.
November 1.",https://www.marronnage.info/fr/document.php?id=12740,en,[],['named HANDY'],['handy'],[],[],[],['face'],[],[],['four '],[4],[],[],[],[],[],[],[],[],['ten dollars'],[229],[10]
254,Louisiane,Le Télégraphe,1811-11-05,"50 Dollars Reward.
RUN-AWAY (or probably has been stolen) the 23rd instant, a
Negro named
MICHAEL,
18 years old, 5 feet and 4 inches high born in Virginia, has
been in this territory about 5 months, speaks only English, he
was brought here and sold by a Mr. FRIEND, cabinet maker
and carpenter. When he went away, he had on, a brown great
coat with black collar, a check shirt, a silk neck handkerchief,
nankeen pantaloons, white cotton-stockings, a hat and shoes.
Said Negro is very black and has a good countenance ; he was
seen with another negro both on horse back, on the road of
Batonrouge, about 10 leagues above the city, having on, at that
time, a capot. It is believed that he is in possession of false papers.
The above reward will be given to any person returning
the said negro, or one hundred dollars for the discovery of the
person who induced him to abscond.",https://www.marronnage.info/fr/document.php?id=12741,en,"['Virginia', 'capot']",[],[],[],"['virginia', 'capot']",[],[],[],[],['18 '],[18],[],[],[],[],[],[],[],[],"['50 dollars', 'hundred dollars']","[1148, 2296]","[50, 100]"
255,Louisiane,Le Courrier de la Louisiane,1811-01-21,"Run-away Slave in Jail.
A Negro-woman named Francoise, Congo by birth, speaking a
little French, dressed with a petticoat of red flannel, a blanket
great-coat and having round her head a red handkerchief. She
declares herself to be the property of an inhabitant of the upper
coast, whose name she cannot tell.
January 21st.",https://www.marronnage.info/fr/document.php?id=12743,en,['Congo'],['named Francoise'],['francoise'],[],['congo'],[],[],[],[],[],[],[],[],['woman'],[],[],[],[1],[],[],[],[]
256,Louisiane,Le Courrier de la Louisiane,1811-01-30,"Runaway Slave.
RUNAWAY from Madam widow Avart, 5 or 6 days since, a
quarteroon named HONORE, who calls himself free, about 24
years of age, 5 feet high, handsome face and having several
white spots on it.
A generous reward will be given to whoever will bring him
back to Mr. Avart, corner of Chartres and Toulouse streets, or
to [a celui qui le remettra a Mde. Ve. Avart, mère du soussigné]
Erasme Avart
Captains of vessels and other [sic] are requested not to harbour
him.
Jan. 30.",https://www.marronnage.info/fr/document.php?id=12744,en,[],['named HONORE'],['honore'],[],[],[],['face'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
